net_name,hpwl,type_die
N1114,8950,BOTTOM
N1115,1348,BOTTOM
N1116,2833,BOTTOM
N1117,940,BOTTOM
N1118,3387,BOTTOM
N1119,3295,BOTTOM
N1120,2822,BOTTOM
N1121,3073,BOTTOM
N1122,476,BOTTOM
N1123,1616,BOTTOM
N1124,1463,BOTTOM
N1125,2229,BOTTOM
N1126,4979,BOTTOM
N1127,4231,BOTTOM
N1128,12510,BOTTOM
N1129,18207,BOTTOM
N1130,16989,BOTTOM
N1131,14513,BOTTOM
N1132,7915,BOTTOM
N1133,14516,BOTTOM
N1134,13831,BOTTOM
N1135,7506,BOTTOM
N1136,9915,BOTTOM
N1137,9831,BOTTOM
N1138,14476,BOTTOM
N1139,10513,BOTTOM
N1140,11726,BOTTOM
N1141,14314,BOTTOM
N1142,17659,BOTTOM
N1143,16467,BOTTOM
N1144,13653,BOTTOM
N1145,6815,BOTTOM
N1146,11446,BOTTOM
N1147,9240,BOTTOM
N1148,13503,BOTTOM
N1149,9218,BOTTOM
N1150,12846,BOTTOM
N1151,12924,BOTTOM
N1152,9761,BOTTOM
N1153,13475,BOTTOM
N1154,10224,BOTTOM
N1155,16216,BOTTOM
N1156,20596,BOTTOM
N1157,12900,BOTTOM
N1158,58,BOTTOM
N1159,12652,BOTTOM
N1160,4490,BOTTOM
N1161,5617,BOTTOM
N1162,6497,BOTTOM
N1163,5872,BOTTOM
N1164,4838,BOTTOM
N1165,7620,BOTTOM
N1166,7361,BOTTOM
N1167,7473,BOTTOM
N1168,9517,BOTTOM
N1169,7176,BOTTOM
N1170,8449,BOTTOM
N1171,6153,BOTTOM
N1172,9026,BOTTOM
N1173,8760,BOTTOM
N1174,13648,BOTTOM
N1175,7158,BOTTOM
N1176,9367,BOTTOM
N1177,11281,BOTTOM
N1178,10014,BOTTOM
N1179,15493,BOTTOM
N1180,15049,BOTTOM
N1181,14454,BOTTOM
N1182,13676,BOTTOM
N1183,13469,BOTTOM
N1184,14114,BOTTOM
N1185,8654,BOTTOM
N1186,12214,BOTTOM
N1187,7735,BOTTOM
N1188,14270,BOTTOM
N1189,15581,BOTTOM
N1190,3136,BOTTOM
N1191,11961,BOTTOM
N1192,4971,BOTTOM
N1193,4933,BOTTOM
N1194,3945,BOTTOM
N1195,5603,BOTTOM
N1196,5217,BOTTOM
N1197,2316,BOTTOM
N1198,4193,BOTTOM
N1199,2348,BOTTOM
N1200,2402,BOTTOM
N1201,1817,BOTTOM
N1202,1062,BOTTOM
N1203,6301,BOTTOM
N1204,3816,BOTTOM
N1205,2903,BOTTOM
N1206,2177,BOTTOM
N1207,4860,BOTTOM
N1208,2012,BOTTOM
N1209,4046,BOTTOM
N1210,4117,BOTTOM
N1211,5073,BOTTOM
N1212,1038,BOTTOM
N1213,1671,BOTTOM
N1214,2725,BOTTOM
N1215,2742,BOTTOM
N1216,2704,BOTTOM
N1217,6266,BOTTOM
N1218,1988,BOTTOM
N1219,5147,BOTTOM
N1220,7813,BOTTOM
N1221,2277,BOTTOM
N1222,14225,BOTTOM
N1223,14742,BOTTOM
N1224,15444,BOTTOM
N1225,11037,BOTTOM
N1226,9540,BOTTOM
N1227,15030,BOTTOM
N1228,13482,BOTTOM
N1229,14308,BOTTOM
N1230,95,BOTTOM
N1231,8888,BOTTOM
N1232,7502,BOTTOM
N1233,4864,BOTTOM
N1234,7455,BOTTOM
N1235,15361,BOTTOM
N1236,15925,BOTTOM
N1237,14726,BOTTOM
N1238,14400,BOTTOM
N1239,16031,BOTTOM
N1240,12185,BOTTOM
N1241,11431,BOTTOM
N1242,13613,BOTTOM
N1243,11800,BOTTOM
N1244,15214,BOTTOM
N1245,13987,BOTTOM
N1246,9539,BOTTOM
N1247,13092,BOTTOM
N1248,11262,BOTTOM
N1249,12447,BOTTOM
N1250,16653,BOTTOM
N1251,15014,BOTTOM
N1252,7619,BOTTOM
N1253,15817,BOTTOM
N1254,1145,BOTTOM
N1255,3785,BOTTOM
N1256,3550,BOTTOM
N1257,3686,BOTTOM
N1258,1162,BOTTOM
N1259,469,BOTTOM
N1260,1096,BOTTOM
N1261,1992,BOTTOM
N1262,3204,BOTTOM
N1263,5697,BOTTOM
N1264,6560,BOTTOM
N1265,4711,BOTTOM
N1266,6404,BOTTOM
N1267,2909,BOTTOM
N1268,2339,BOTTOM
N1269,581,BOTTOM
N1270,2836,BOTTOM
N1271,1217,BOTTOM
N1272,3554,BOTTOM
N1273,714,BOTTOM
N1274,2564,BOTTOM
N1275,695,BOTTOM
N1276,2076,BOTTOM
N1277,2049,BOTTOM
N1278,4573,BOTTOM
N1279,965,BOTTOM
N1280,5382,BOTTOM
N1281,6080,BOTTOM
N1282,6386,BOTTOM
N1283,2643,BOTTOM
N1284,13135,BOTTOM
N1285,3262,BOTTOM
N1286,2721,BOTTOM
N1287,1299,BOTTOM
N1288,5286,BOTTOM
N1289,3084,BOTTOM
N1290,1089,BOTTOM
N1291,2258,BOTTOM
N1292,1843,BOTTOM
N1293,2354,BOTTOM
N1294,1715,BOTTOM
N1295,2490,BOTTOM
N1296,5689,BOTTOM
N1297,1080,BOTTOM
N1298,1913,BOTTOM
N1299,1825,BOTTOM
N1300,2397,BOTTOM
N1301,2586,BOTTOM
N1302,4333,BOTTOM
N1303,1531,BOTTOM
N1304,6074,BOTTOM
N1305,1480,BOTTOM
N1306,1442,BOTTOM
N1307,931,BOTTOM
N1308,1186,BOTTOM
N1309,16549,BOTTOM
N1310,4385,BOTTOM
N1311,7988,BOTTOM
N1312,154,BOTTOM
N1313,406,BOTTOM
N1314,10042,BOTTOM
N1315,6627,BOTTOM
N1316,9470,BOTTOM
N1317,8747,BOTTOM
N1318,8434,BOTTOM
N1319,297,BOTTOM
N1320,12056,BOTTOM
N1321,11043,BOTTOM
N1322,13388,BOTTOM
N1323,10027,BOTTOM
N1324,14438,BOTTOM
N1325,9751,BOTTOM
N1326,9750,BOTTOM
N1327,13913,BOTTOM
N1328,9026,BOTTOM
N1329,16331,BOTTOM
N1330,16807,BOTTOM
N1331,14385,BOTTOM
N1332,13600,BOTTOM
N1333,14302,BOTTOM
N1334,16428,BOTTOM
N1335,14875,BOTTOM
N1336,10371,BOTTOM
N1337,12988,BOTTOM
N1338,13908,BOTTOM
N1339,16029,BOTTOM
N1340,10564,BOTTOM
N1341,522,BOTTOM
N1342,1097,BOTTOM
N1343,1541,BOTTOM
N1344,2553,BOTTOM
N1345,2026,BOTTOM
N1346,793,BOTTOM
N1347,2040,BOTTOM
N1348,1536,BOTTOM
N1349,1409,BOTTOM
N1350,9778,BOTTOM
N1351,4120,BOTTOM
N1352,1449,BOTTOM
N1353,4642,BOTTOM
N1354,3571,BOTTOM
N1355,4335,BOTTOM
N1356,2054,BOTTOM
N1357,2228,BOTTOM
N1358,1905,BOTTOM
N1359,2627,BOTTOM
N1360,3928,BOTTOM
N1361,1782,BOTTOM
N1362,252,BOTTOM
N1363,3252,BOTTOM
N1364,664,BOTTOM
N1365,822,BOTTOM
N1366,1597,BOTTOM
N1367,1768,BOTTOM
N1368,528,BOTTOM
N1369,438,BOTTOM
N1370,3863,BOTTOM
N1371,1260,BOTTOM
N1372,4820,BOTTOM
N1373,5610,BOTTOM
N1374,10580,BOTTOM
N1375,14720,BOTTOM
N1376,13476,BOTTOM
N1377,11724,BOTTOM
N1378,13352,BOTTOM
N1379,20457,BOTTOM
N1380,20514,BOTTOM
N1381,12248,BOTTOM
N1382,4365,BOTTOM
N1383,27374,BOTTOM
N1384,10480,BOTTOM
N1385,5279,BOTTOM
N1386,10025,BOTTOM
N1387,16931,BOTTOM
N1388,13705,BOTTOM
N1389,18219,BOTTOM
N1390,22936,BOTTOM
N1391,16623,BOTTOM
N1392,5986,BOTTOM
N1393,17128,BOTTOM
N1394,9284,BOTTOM
N1395,7061,BOTTOM
N1396,25707,BOTTOM
N1397,11748,BOTTOM
N1398,26339,BOTTOM
N1399,11752,BOTTOM
N1400,11547,BOTTOM
N1401,13117,BOTTOM
N1402,13271,BOTTOM
N1403,12046,BOTTOM
N1404,11015,BOTTOM
N1405,7277,BOTTOM
N1406,7681,BOTTOM
N1407,11039,BOTTOM
N1408,13393,BOTTOM
N1409,18509,BOTTOM
N1410,14570,BOTTOM
N1411,17780,BOTTOM
N1412,17855,BOTTOM
N1413,13502,BOTTOM
N1414,13799,BOTTOM
N1415,13804,BOTTOM
N1416,15600,BOTTOM
N1417,14894,BOTTOM
N1418,18998,BOTTOM
N1419,19157,BOTTOM
N1420,22302,BOTTOM
N1421,13248,BOTTOM
N1422,15367,BOTTOM
N1423,18484,BOTTOM
N1424,19549,BOTTOM
N1425,21147,BOTTOM
N1426,20245,BOTTOM
N1427,15960,BOTTOM
N1428,21266,BOTTOM
N1429,18796,BOTTOM
N1430,18436,BOTTOM
N1431,18053,BOTTOM
N1432,18912,BOTTOM
N1433,17925,BOTTOM
N1434,19425,BOTTOM
N1435,22728,BOTTOM
N1436,19534,BOTTOM
N1437,279,BOTTOM
N1438,7139,BOTTOM
N1439,5024,BOTTOM
N1440,2578,BOTTOM
N1441,1598,BOTTOM
N1442,2218,BOTTOM
N1443,1368,BOTTOM
N1444,1774,BOTTOM
N1445,4952,BOTTOM
N1446,5690,BOTTOM
N1447,1968,BOTTOM
N1448,1796,BOTTOM
N1449,2425,BOTTOM
N1450,1450,BOTTOM
N1451,817,BOTTOM
N1452,4458,BOTTOM
N1453,3917,BOTTOM
N1454,2072,BOTTOM
N1455,1073,BOTTOM
N1456,1003,BOTTOM
N1457,2315,BOTTOM
N1458,2541,BOTTOM
N1459,1850,BOTTOM
N1460,1905,BOTTOM
N1461,5880,BOTTOM
N1462,2164,BOTTOM
N1463,1943,BOTTOM
N1464,1828,BOTTOM
N1465,1811,BOTTOM
N1466,543,BOTTOM
N1467,657,BOTTOM
N1468,20097,BOTTOM
N1469,10398,BOTTOM
N1470,13605,BOTTOM
N1471,16212,BOTTOM
N1472,12503,BOTTOM
N1473,9175,BOTTOM
N1474,20697,BOTTOM
N1475,16344,BOTTOM
N1476,9089,BOTTOM
N1477,5962,BOTTOM
N1478,7213,BOTTOM
N1479,11412,BOTTOM
N1480,10305,BOTTOM
N1481,5347,BOTTOM
N1482,13468,BOTTOM
N1483,6393,BOTTOM
N1484,15141,BOTTOM
N1485,18297,BOTTOM
N1486,14353,BOTTOM
N1487,10507,BOTTOM
N1488,18491,BOTTOM
N1489,10881,BOTTOM
N1490,9694,BOTTOM
N1491,23540,BOTTOM
N1492,7256,BOTTOM
N1493,11697,BOTTOM
N1494,9246,BOTTOM
N1495,10045,BOTTOM
N1496,13045,BOTTOM
N1497,14572,BOTTOM
N1498,18186,BOTTOM
N1499,10884,BOTTOM
N1500,8617,BOTTOM
N1501,849,BOTTOM
N1502,2093,BOTTOM
N1503,2652,BOTTOM
N1504,362,BOTTOM
N1505,1234,BOTTOM
N1506,2039,BOTTOM
N1507,5003,BOTTOM
N1508,6887,BOTTOM
N1509,7586,BOTTOM
N1510,2854,BOTTOM
N1511,1045,BOTTOM
N1512,685,BOTTOM
N1513,4803,BOTTOM
N1514,3641,BOTTOM
N1515,8854,BOTTOM
N1516,2618,BOTTOM
N1517,1179,BOTTOM
N1518,4763,BOTTOM
N1519,656,BOTTOM
N1520,2673,BOTTOM
N1521,894,BOTTOM
N1522,956,BOTTOM
N1523,773,BOTTOM
N1524,4516,BOTTOM
N1525,474,BOTTOM
N1526,3436,BOTTOM
N1527,586,BOTTOM
N1528,899,BOTTOM
N1529,3855,BOTTOM
N1530,985,BOTTOM
N1531,4579,BOTTOM
N1532,4095,BOTTOM
N1533,13554,BOTTOM
N1534,10528,BOTTOM
N1535,15191,BOTTOM
N1536,12585,BOTTOM
N1537,16847,BOTTOM
N1538,15507,BOTTOM
N1539,16385,BOTTOM
N1540,16374,BOTTOM
N1541,17120,BOTTOM
N1542,14048,BOTTOM
N1543,16561,BOTTOM
N1544,15666,BOTTOM
N1545,17285,BOTTOM
N1546,15696,BOTTOM
N1547,21603,BOTTOM
N1548,16287,BOTTOM
N1549,15355,BOTTOM
N1550,20285,BOTTOM
N1551,229,BOTTOM
N1552,22358,BOTTOM
N1553,21212,BOTTOM
N1554,17843,BOTTOM
N1555,16440,BOTTOM
N1556,20781,BOTTOM
N1557,17238,BOTTOM
N1558,16895,BOTTOM
N1559,19860,BOTTOM
N1560,15670,BOTTOM
N1561,13879,BOTTOM
N1562,21114,BOTTOM
N1563,16699,BOTTOM
N1564,359,BOTTOM
N1565,2406,BOTTOM
N1566,2743,BOTTOM
N1567,3976,BOTTOM
N1568,6793,BOTTOM
N1569,691,BOTTOM
N1570,2054,BOTTOM
N1571,760,BOTTOM
N1572,2177,BOTTOM
N1573,875,BOTTOM
N1574,2291,BOTTOM
N1575,2264,BOTTOM
N1576,1995,BOTTOM
N1577,2754,BOTTOM
N1578,1838,BOTTOM
N1579,2557,BOTTOM
N1580,3158,BOTTOM
N1581,2035,BOTTOM
N1582,20376,BOTTOM
N1583,1891,BOTTOM
N1584,1350,BOTTOM
N1585,4636,BOTTOM
N1586,7781,BOTTOM
N1587,1062,BOTTOM
N1588,3970,BOTTOM
N1589,2297,BOTTOM
N1590,1426,BOTTOM
N1591,2452,BOTTOM
N1592,5762,BOTTOM
N1593,495,BOTTOM
N1594,565,BOTTOM
N1595,18429,BOTTOM
N1596,11844,BOTTOM
N1597,14957,BOTTOM
N1598,17027,BOTTOM
N1599,17350,BOTTOM
N1600,10933,BOTTOM
N1601,16370,BOTTOM
N1602,15009,BOTTOM
N1603,10707,BOTTOM
N1604,15789,BOTTOM
N1605,14934,BOTTOM
N1606,16218,BOTTOM
N1607,14735,BOTTOM
N1608,9624,BOTTOM
N1609,266,BOTTOM
N1610,18044,BOTTOM
N1611,21013,BOTTOM
N1612,14453,BOTTOM
N1613,16072,BOTTOM
N1614,12830,BOTTOM
N1615,12906,BOTTOM
N1616,12981,BOTTOM
N1617,12769,BOTTOM
N1618,14987,BOTTOM
N1619,10588,BOTTOM
N1620,10566,BOTTOM
N1621,252,BOTTOM
N1622,12443,BOTTOM
N1623,16321,BOTTOM
N1624,19738,BOTTOM
N1625,11701,BOTTOM
N1626,18458,BOTTOM
N1627,13287,BOTTOM
N1628,4841,BOTTOM
N1629,4371,BOTTOM
N1630,2878,BOTTOM
N1631,865,BOTTOM
N1632,3978,BOTTOM
N1633,7816,BOTTOM
N1634,1573,BOTTOM
N1635,6414,BOTTOM
N1636,2186,BOTTOM
N1637,2769,BOTTOM
N1638,2087,BOTTOM
N1639,4281,BOTTOM
N1640,6281,BOTTOM
N1641,22998,BOTTOM
N1642,2346,BOTTOM
N1643,1667,BOTTOM
N1644,4543,BOTTOM
N1645,1772,BOTTOM
N1646,2815,BOTTOM
N1647,868,BOTTOM
N1648,3278,BOTTOM
N1649,671,BOTTOM
N1650,4221,BOTTOM
N1651,3149,BOTTOM
N1652,14785,BOTTOM
N1653,1993,BOTTOM
N1654,912,BOTTOM
N1655,3748,BOTTOM
N1656,5986,BOTTOM
N1657,3917,BOTTOM
N1658,8273,BOTTOM
N1659,13888,BOTTOM
N1660,17589,BOTTOM
N1661,11277,BOTTOM
N1662,15525,BOTTOM
N1663,17829,BOTTOM
N1664,13572,BOTTOM
N1665,12999,BOTTOM
N1666,15857,BOTTOM
N1667,12277,BOTTOM
N1668,12768,BOTTOM
N1669,15136,BOTTOM
N1670,18238,BOTTOM
N1671,18828,BOTTOM
N1672,20913,BOTTOM
N1673,14701,BOTTOM
N1674,14104,BOTTOM
N1675,17455,BOTTOM
N1676,19625,BOTTOM
N1677,20344,BOTTOM
N1678,14796,BOTTOM
N1679,16201,BOTTOM
N1680,19260,BOTTOM
N1681,19261,BOTTOM
N1682,21082,BOTTOM
N1683,16335,BOTTOM
N1684,17352,BOTTOM
N1685,16535,BOTTOM
N1686,18565,BOTTOM
N1687,20977,BOTTOM
N1688,12136,BOTTOM
N1689,18197,BOTTOM
N1690,6982,BOTTOM
N1691,3296,BOTTOM
N1692,2129,BOTTOM
N1693,7934,BOTTOM
N1694,737,BOTTOM
N1695,2083,BOTTOM
N1696,3500,BOTTOM
N1697,2413,BOTTOM
N1698,3611,BOTTOM
N1699,3038,BOTTOM
N1700,1777,BOTTOM
N1701,1318,BOTTOM
N1702,531,BOTTOM
N1703,2036,BOTTOM
N1704,2596,BOTTOM
N1705,2303,BOTTOM
N1706,2172,BOTTOM
N1707,593,BOTTOM
N1708,2216,BOTTOM
N1709,5741,BOTTOM
N1710,1821,BOTTOM
N1711,2569,BOTTOM
N1712,1799,BOTTOM
N1713,848,BOTTOM
N1714,2418,BOTTOM
N1715,1700,BOTTOM
N1716,1926,BOTTOM
N1717,2145,BOTTOM
N1718,1089,BOTTOM
N1719,7591,BOTTOM
N1720,2604,BOTTOM
N1721,764,BOTTOM
N1722,3309,BOTTOM
N1723,1674,BOTTOM
N1724,800,BOTTOM
N1725,3621,BOTTOM
N1726,1184,BOTTOM
N1727,1643,BOTTOM
N1728,3552,BOTTOM
N1729,1073,BOTTOM
N1730,1152,BOTTOM
N1731,4171,BOTTOM
N1732,3893,BOTTOM
N1733,2165,BOTTOM
N1734,4780,BOTTOM
N1735,810,BOTTOM
N1736,4794,BOTTOM
N1737,451,BOTTOM
N1738,1432,BOTTOM
N1739,530,BOTTOM
N1740,2008,BOTTOM
N1741,1297,BOTTOM
N1742,821,BOTTOM
N1743,464,BOTTOM
N1744,1825,BOTTOM
N1745,780,BOTTOM
N1746,1297,BOTTOM
N1747,4006,BOTTOM
N1748,1606,BOTTOM
N1749,9519,BOTTOM
N1750,15109,BOTTOM
N1751,15206,BOTTOM
N1752,11971,BOTTOM
N1753,18630,BOTTOM
N1754,21965,BOTTOM
N1755,11987,BOTTOM
N1756,12904,BOTTOM
N1757,13670,BOTTOM
N1758,7410,BOTTOM
N1759,10708,BOTTOM
N1760,11442,BOTTOM
N1761,7835,BOTTOM
N1762,8348,BOTTOM
N1763,22406,BOTTOM
N1764,21583,BOTTOM
N1765,17968,BOTTOM
N1766,15204,BOTTOM
N1767,13880,BOTTOM
N1768,11580,BOTTOM
N1769,10955,BOTTOM
N1770,8716,BOTTOM
N1771,24790,BOTTOM
N1772,8566,BOTTOM
N1773,22611,BOTTOM
N1774,13633,BOTTOM
N1775,10979,BOTTOM
N1776,14790,BOTTOM
N1777,17038,BOTTOM
N1778,18827,BOTTOM
N1779,7869,BOTTOM
N1780,11720,BOTTOM
N1781,14136,BOTTOM
N1782,11540,BOTTOM
N1783,16386,BOTTOM
N1784,19815,BOTTOM
N1785,14323,BOTTOM
N1786,18546,BOTTOM
N1787,17587,BOTTOM
N1788,16971,BOTTOM
N1789,16220,BOTTOM
N1790,14818,BOTTOM
N1791,14437,BOTTOM
N1792,14670,BOTTOM
N1793,16550,BOTTOM
N1794,14132,BOTTOM
N1795,20363,BOTTOM
N1796,13320,BOTTOM
N1797,13983,BOTTOM
N1798,21120,BOTTOM
N1799,20433,BOTTOM
N1800,22915,BOTTOM
N1801,6666,BOTTOM
N1802,15013,BOTTOM
N1803,21925,BOTTOM
N1804,19202,BOTTOM
N1805,23080,BOTTOM
N1806,20228,BOTTOM
N1807,20167,BOTTOM
N1808,18526,BOTTOM
N1809,14526,BOTTOM
N1810,21869,BOTTOM
N1811,19005,BOTTOM
N1812,17547,BOTTOM
N1813,3016,BOTTOM
N1814,6391,BOTTOM
N1815,1829,BOTTOM
N1816,1382,BOTTOM
N1817,2299,BOTTOM
N1818,789,BOTTOM
N1819,4164,BOTTOM
N1820,2702,BOTTOM
N1821,3094,BOTTOM
N1822,1879,BOTTOM
N1823,1865,BOTTOM
N1824,5054,BOTTOM
N1825,2188,BOTTOM
N1826,4347,BOTTOM
N1827,2135,BOTTOM
N1828,4607,BOTTOM
N1829,1107,BOTTOM
N1830,1771,BOTTOM
N1831,4454,BOTTOM
N1832,1561,BOTTOM
N1833,2269,BOTTOM
N1834,959,BOTTOM
N1835,1340,BOTTOM
N1836,1703,BOTTOM
N1837,1414,BOTTOM
N1838,6387,BOTTOM
N1839,1655,BOTTOM
N1840,1047,BOTTOM
N1841,2003,BOTTOM
N1842,5812,BOTTOM
N1843,1935,BOTTOM
N1844,3049,BOTTOM
N1845,2391,BOTTOM
N1846,4087,BOTTOM
N1847,861,BOTTOM
N1848,1828,BOTTOM
N1849,2151,BOTTOM
N1850,5763,BOTTOM
N1851,2573,BOTTOM
N1852,1836,BOTTOM
N1853,3738,BOTTOM
N1854,2967,BOTTOM
N1855,8768,BOTTOM
N1856,1705,BOTTOM
N1857,1679,BOTTOM
N1858,2899,BOTTOM
N1859,602,BOTTOM
N1860,733,BOTTOM
N1861,775,BOTTOM
N1862,2056,BOTTOM
N1863,2946,BOTTOM
N1864,4175,BOTTOM
N1865,1576,BOTTOM
N1866,1892,BOTTOM
N1867,3821,BOTTOM
N1868,763,BOTTOM
N1869,4013,BOTTOM
N1870,405,BOTTOM
N1871,9090,BOTTOM
N1872,16486,BOTTOM
N1873,16963,BOTTOM
N1874,13371,BOTTOM
N1875,7969,BOTTOM
N1876,16525,BOTTOM
N1877,11033,BOTTOM
N1878,12791,BOTTOM
N1879,8055,BOTTOM
N1880,10354,BOTTOM
N1881,15093,BOTTOM
N1882,11371,BOTTOM
N1883,9843,BOTTOM
N1884,14163,BOTTOM
N1885,8398,BOTTOM
N1886,16487,BOTTOM
N1887,15946,BOTTOM
N1888,18011,BOTTOM
N1889,11606,BOTTOM
N1890,10348,BOTTOM
N1891,11752,BOTTOM
N1892,13796,BOTTOM
N1893,14432,BOTTOM
N1894,12163,BOTTOM
N1895,10542,BOTTOM
N1896,9051,BOTTOM
N1897,10724,BOTTOM
N1898,12000,BOTTOM
N1899,17198,BOTTOM
N1900,15047,BOTTOM
N1901,7881,BOTTOM
N1902,14997,BOTTOM
N1903,14386,BOTTOM
N1904,7546,BOTTOM
N1905,15954,BOTTOM
N1906,15723,BOTTOM
N1907,17061,BOTTOM
N1908,12517,BOTTOM
N1909,16383,BOTTOM
N1910,14873,BOTTOM
N1911,12506,BOTTOM
N1912,12165,BOTTOM
N1913,13596,BOTTOM
N1914,12749,BOTTOM
N1915,13403,BOTTOM
N1916,14982,BOTTOM
N1917,19391,BOTTOM
N1918,13931,BOTTOM
N1919,12995,BOTTOM
N1920,16601,BOTTOM
N1921,299,BOTTOM
N1922,22352,BOTTOM
N1923,18115,BOTTOM
N1924,17183,BOTTOM
N1925,19631,BOTTOM
N1926,16202,BOTTOM
N1927,17017,BOTTOM
N1928,19194,BOTTOM
N1929,16379,BOTTOM
N1930,13776,BOTTOM
N1931,16281,BOTTOM
N1932,20566,BOTTOM
N1933,17604,BOTTOM
N1934,16811,BOTTOM
N1935,602,BOTTOM
N1936,7528,BOTTOM
N1937,2715,BOTTOM
N1938,1208,BOTTOM
N1939,662,BOTTOM
N1940,3411,BOTTOM
N1941,1260,BOTTOM
N1942,4388,BOTTOM
N1943,2088,BOTTOM
N1944,2098,BOTTOM
N1945,4043,BOTTOM
N1946,1861,BOTTOM
N1947,986,BOTTOM
N1948,2488,BOTTOM
N1949,2156,BOTTOM
N1950,2505,BOTTOM
N1951,18383,BOTTOM
N1952,734,BOTTOM
N1953,1016,BOTTOM
N1954,1662,BOTTOM
N1955,1341,BOTTOM
N1956,1841,BOTTOM
N1957,3839,BOTTOM
N1958,1222,BOTTOM
N1959,1766,BOTTOM
N1960,4329,BOTTOM
N1961,3605,BOTTOM
N1962,623,BOTTOM
N1963,947,BOTTOM
N1964,1994,BOTTOM
N1965,1497,BOTTOM
N1966,1939,BOTTOM
N1967,618,BOTTOM
N1968,3465,BOTTOM
N1969,4772,BOTTOM
N1970,2485,BOTTOM
N1971,967,BOTTOM
N1972,903,BOTTOM
N1973,1058,BOTTOM
N1974,2698,BOTTOM
N1975,2097,BOTTOM
N1976,662,BOTTOM
N1977,771,BOTTOM
N1978,1757,BOTTOM
N1979,969,BOTTOM
N1980,2404,BOTTOM
N1981,727,BOTTOM
N1982,5947,BOTTOM
N1983,847,BOTTOM
N1984,1249,BOTTOM
N1985,1288,BOTTOM
N1986,4382,BOTTOM
N1987,1149,BOTTOM
N1988,1642,BOTTOM
N1989,3153,BOTTOM
N1990,721,BOTTOM
N1991,4486,BOTTOM
N1992,5595,BOTTOM
N1993,14047,BOTTOM
N1994,15945,BOTTOM
N1995,17149,BOTTOM
N1996,9047,BOTTOM
N1997,6116,BOTTOM
N1998,11918,BOTTOM
N1999,12664,BOTTOM
N2000,12514,BOTTOM
N2001,8307,BOTTOM
N2002,2011,BOTTOM
N2003,8531,BOTTOM
N2004,5750,BOTTOM
N2005,5303,BOTTOM
N2006,9056,BOTTOM
N2007,13291,BOTTOM
N2008,15932,BOTTOM
N2009,16754,BOTTOM
N2010,8819,BOTTOM
N2011,11795,BOTTOM
N2012,13887,BOTTOM
N2013,12980,BOTTOM
N2014,11256,BOTTOM
N2015,9804,BOTTOM
N2016,12673,BOTTOM
N2017,11122,BOTTOM
N2018,8922,BOTTOM
N2019,13480,BOTTOM
N2020,9976,BOTTOM
N2021,17316,BOTTOM
N2022,10455,BOTTOM
N2023,9236,BOTTOM
N2024,5926,BOTTOM
N2025,12484,BOTTOM
N2026,9795,BOTTOM
N2027,16036,BOTTOM
N2028,19916,BOTTOM
N2029,15645,BOTTOM
N2030,16612,BOTTOM
N2031,17586,BOTTOM
N2032,13050,BOTTOM
N2033,15790,BOTTOM
N2034,14203,BOTTOM
N2035,14171,BOTTOM
N2036,14499,BOTTOM
N2037,15009,BOTTOM
N2038,15592,BOTTOM
N2039,21522,BOTTOM
N2040,16008,BOTTOM
N2041,15914,BOTTOM
N2042,21519,BOTTOM
N2043,18528,BOTTOM
N2044,25639,BOTTOM
N2045,17054,BOTTOM
N2046,19994,BOTTOM
N2047,21956,BOTTOM
N2048,19544,BOTTOM
N2049,22413,BOTTOM
N2050,19504,BOTTOM
N2051,20957,BOTTOM
N2052,13521,BOTTOM
N2053,21588,BOTTOM
N2054,21982,BOTTOM
N2055,19042,BOTTOM
N2056,16229,BOTTOM
N2057,3487,BOTTOM
N2058,7047,BOTTOM
N2059,1606,BOTTOM
N2060,1337,BOTTOM
N2061,2262,BOTTOM
N2062,4783,BOTTOM
N2063,3711,BOTTOM
N2064,3549,BOTTOM
N2065,2448,BOTTOM
N2066,1820,BOTTOM
N2067,4117,BOTTOM
N2068,3046,BOTTOM
N2069,1201,BOTTOM
N2070,2638,BOTTOM
N2071,2879,BOTTOM
N2072,1520,BOTTOM
N2073,949,BOTTOM
N2074,1991,BOTTOM
N2075,4399,BOTTOM
N2076,2663,BOTTOM
N2077,1564,BOTTOM
N2078,3375,BOTTOM
N2079,940,BOTTOM
N2080,1592,BOTTOM
N2081,1837,BOTTOM
N2082,4640,BOTTOM
N2083,385,BOTTOM
N2084,1041,BOTTOM
N2085,1356,BOTTOM
N2086,2922,BOTTOM
N2087,9624,BOTTOM
N2088,15559,BOTTOM
N2089,13212,BOTTOM
N2090,8506,BOTTOM
N2091,17576,BOTTOM
N2092,13994,BOTTOM
N2093,12855,BOTTOM
N2094,12395,BOTTOM
N2095,11341,BOTTOM
N2096,4945,BOTTOM
N2097,8799,BOTTOM
N2098,9066,BOTTOM
N2099,5169,BOTTOM
N2100,9331,BOTTOM
N2101,7469,BOTTOM
N2102,19376,BOTTOM
N2103,18786,BOTTOM
N2104,10249,BOTTOM
N2105,13913,BOTTOM
N2106,12113,BOTTOM
N2107,8600,BOTTOM
N2108,5563,BOTTOM
N2109,26324,BOTTOM
N2110,10547,BOTTOM
N2111,28870,BOTTOM
N2112,13367,BOTTOM
N2113,12917,BOTTOM
N2114,1947,BOTTOM
N2115,8227,BOTTOM
N2116,17947,BOTTOM
N2117,8373,BOTTOM
N2118,10130,BOTTOM
