net_name,hpwl,type_die
N1152,84,BOTTOM
N1153,133,BOTTOM
N1154,224,BOTTOM
N1155,133,BOTTOM
N1156,133,BOTTOM
N1157,168,BOTTOM
N1158,178,BOTTOM
N1159,311,BOTTOM
N1160,123,BOTTOM
N1161,115,BOTTOM
N1162,266,BOTTOM
N1163,331,BOTTOM
N1164,262,BOTTOM
N1165,42,BOTTOM
N1166,42,BOTTOM
N1167,42,BOTTOM
N1168,47,BOTTOM
N1169,42,BOTTOM
N1170,42,BOTTOM
N1171,42,BOTTOM
N1172,42,BOTTOM
N1173,42,BOTTOM
N1174,42,BOTTOM
N1175,42,BOTTOM
N1176,42,BOTTOM
N1177,42,BOTTOM
N1178,42,BOTTOM
N1179,42,BOTTOM
N1180,42,BOTTOM
N1181,42,BOTTOM
N1182,42,BOTTOM
N1183,42,BOTTOM
N1184,92,BOTTOM
N1185,136,BOTTOM
N1186,42,BOTTOM
N1187,42,BOTTOM
N1188,42,BOTTOM
N1189,163,BOTTOM
N1190,42,BOTTOM
N1191,42,BOTTOM
N1192,42,BOTTOM
N1193,247,BOTTOM
N1194,42,BOTTOM
N1195,42,BOTTOM
N1196,42,BOTTOM
N1197,42,BOTTOM
N1198,42,BOTTOM
N1199,42,BOTTOM
N1200,42,BOTTOM
N1201,42,BOTTOM
N1202,42,BOTTOM
N1203,42,BOTTOM
N1204,189,BOTTOM
N1205,42,BOTTOM
N1206,42,BOTTOM
N1207,42,BOTTOM
N1208,42,BOTTOM
N1209,139,BOTTOM
N1210,42,BOTTOM
N1211,126,BOTTOM
N1212,42,BOTTOM
N1213,42,BOTTOM
N1214,42,BOTTOM
N1215,42,BOTTOM
N1216,217,BOTTOM
N1217,42,BOTTOM
N1218,42,BOTTOM
N1219,42,BOTTOM
N1220,42,BOTTOM
N1221,42,BOTTOM
N1222,42,BOTTOM
N1223,42,BOTTOM
N1224,42,BOTTOM
N1225,154,BOTTOM
N1226,42,BOTTOM
N1227,42,BOTTOM
N1228,42,BOTTOM
N1229,228,BOTTOM
N1230,42,BOTTOM
N1231,42,BOTTOM
N1232,42,BOTTOM
N1233,42,BOTTOM
N1234,124,BOTTOM
N1235,84,BOTTOM
N1236,97,BOTTOM
N1237,110,BOTTOM
N1238,86,BOTTOM
N1239,133,BOTTOM
N1240,122,BOTTOM
N1241,129,BOTTOM
N1242,105,BOTTOM
N1243,153,BOTTOM
N1244,230,BOTTOM
N1245,128,BOTTOM
N1246,106,BOTTOM
N1247,133,BOTTOM
N1248,339,BOTTOM
N1249,291,BOTTOM
N1250,354,BOTTOM
N1251,157,BOTTOM
N1252,93,BOTTOM
N1253,218,BOTTOM
N1254,180,BOTTOM
N1255,122,BOTTOM
N1256,122,BOTTOM
N1257,196,BOTTOM
N1258,217,BOTTOM
N1259,334,BOTTOM
N1260,110,BOTTOM
N1261,84,BOTTOM
N1262,3973,BOTTOM
N1263,4869,BOTTOM
N1264,4697,BOTTOM
N1265,5028,BOTTOM
N1266,3557,BOTTOM
N1267,4003,BOTTOM
N1268,5263,BOTTOM
N1269,5215,BOTTOM
N1270,5545,BOTTOM
N1271,6144,BOTTOM
N1272,3525,BOTTOM
N1273,3270,BOTTOM
N1274,1712,BOTTOM
N1275,3192,BOTTOM
N1276,82,BOTTOM
N1277,5402,BOTTOM
N1278,5237,BOTTOM
N1279,69,BOTTOM
N1280,172,BOTTOM
N1281,3046,BOTTOM
N1282,4586,BOTTOM
N1283,108,BOTTOM
N1284,147,BOTTOM
N1285,69,BOTTOM
N1286,69,BOTTOM
N1287,75,BOTTOM
N1288,69,BOTTOM
N1289,69,BOTTOM
N1290,6559,BOTTOM
N1291,69,BOTTOM
N1292,1404,BOTTOM
N1293,1567,BOTTOM
N1294,2489,BOTTOM
N1295,75,BOTTOM
N1296,5155,BOTTOM
N1297,3286,BOTTOM
N1298,4151,BOTTOM
N1299,75,BOTTOM
N1300,4356,BOTTOM
N1301,7693,BOTTOM
N1302,5092,BOTTOM
N1303,4740,BOTTOM
N1304,4207,BOTTOM
N1305,5711,BOTTOM
N1306,6108,BOTTOM
N1307,7517,BOTTOM
N1308,5716,BOTTOM
N1309,9854,BOTTOM
N1310,9821,BOTTOM
N1311,6030,BOTTOM
N1312,7890,BOTTOM
N1313,6608,BOTTOM
N1314,5392,BOTTOM
N1315,6694,BOTTOM
N1316,7591,BOTTOM
N1317,6654,BOTTOM
N1318,5977,BOTTOM
N1319,6302,BOTTOM
N1320,7448,BOTTOM
N1321,1705,BOTTOM
N1322,7361,BOTTOM
N1323,6126,BOTTOM
N1324,7813,BOTTOM
N1325,2546,BOTTOM
N1326,3493,BOTTOM
N1327,3895,BOTTOM
N1328,4014,BOTTOM
N1329,3287,BOTTOM
N1330,3919,BOTTOM
N1331,2566,BOTTOM
N1332,2436,BOTTOM
N1333,2732,BOTTOM
N1334,4674,BOTTOM
N1335,3805,BOTTOM
N1336,3170,BOTTOM
N1337,4030,BOTTOM
N1338,4416,BOTTOM
N1339,4986,BOTTOM
N1340,2147,BOTTOM
N1341,7531,BOTTOM
N1342,2303,BOTTOM
N1343,1544,BOTTOM
N1344,2236,BOTTOM
N1345,1602,BOTTOM
N1346,2347,BOTTOM
N1347,4169,BOTTOM
N1348,8451,BOTTOM
N1349,3472,BOTTOM
N1350,3678,BOTTOM
N1351,6107,BOTTOM
N1352,94,BOTTOM
N1353,82,BOTTOM
N1354,4741,BOTTOM
N1355,6235,BOTTOM
N1356,5776,BOTTOM
N1357,5374,BOTTOM
N1358,5531,BOTTOM
N1359,5803,BOTTOM
N1360,6214,BOTTOM
N1361,5146,BOTTOM
N1362,4362,BOTTOM
N1363,4752,BOTTOM
N1364,5333,BOTTOM
N1365,6666,BOTTOM
N1366,6630,BOTTOM
N1367,6984,BOTTOM
N1368,9345,BOTTOM
N1369,7716,BOTTOM
N1370,4049,BOTTOM
N1371,7123,BOTTOM
N1372,4743,BOTTOM
N1373,9374,BOTTOM
N1374,5564,BOTTOM
N1375,156,BOTTOM
N1376,157,BOTTOM
N1377,4735,BOTTOM
N1378,5244,BOTTOM
N1379,4476,BOTTOM
N1380,7724,BOTTOM
N1381,7851,BOTTOM
N1382,7597,BOTTOM
N1383,7743,BOTTOM
N1384,7718,BOTTOM
N1385,2202,BOTTOM
N1386,1884,BOTTOM
N1387,1792,BOTTOM
N1388,1621,BOTTOM
N1389,1483,BOTTOM
N1390,1429,BOTTOM
N1391,1608,BOTTOM
N1392,1876,BOTTOM
N1393,1720,BOTTOM
N1394,1144,BOTTOM
N1395,2683,BOTTOM
N1396,1502,BOTTOM
N1397,3757,BOTTOM
N1398,5063,BOTTOM
N1399,4810,BOTTOM
N1400,4603,BOTTOM
N1401,4254,BOTTOM
N1402,4365,BOTTOM
N1403,4000,BOTTOM
N1404,3900,BOTTOM
N1405,4299,BOTTOM
N1406,3826,BOTTOM
N1407,4471,BOTTOM
N1408,4704,BOTTOM
N1409,4136,BOTTOM
N1410,3666,BOTTOM
N1411,2365,BOTTOM
N1412,2949,BOTTOM
N1413,1614,BOTTOM
N1414,2365,BOTTOM
N1415,3650,BOTTOM
N1416,1122,BOTTOM
N1417,1488,BOTTOM
N1418,1709,BOTTOM
N1419,2293,BOTTOM
N1420,1650,BOTTOM
N1421,5321,BOTTOM
N1422,1914,BOTTOM
N1423,5570,BOTTOM
N1424,2383,BOTTOM
N1425,3294,BOTTOM
N1426,3705,BOTTOM
N1427,118,BOTTOM
N1428,4615,BOTTOM
N1429,4870,BOTTOM
N1430,5089,BOTTOM
N1431,5096,BOTTOM
N1432,4803,BOTTOM
N1433,5097,BOTTOM
N1434,5280,BOTTOM
N1435,5856,BOTTOM
N1436,5197,BOTTOM
N1437,7075,BOTTOM
N1438,154,BOTTOM
N1439,1775,BOTTOM
N1440,7424,BOTTOM
N1441,5808,BOTTOM
N1442,5486,BOTTOM
N1443,5026,BOTTOM
N1444,5397,BOTTOM
N1445,6293,BOTTOM
N1446,5266,BOTTOM
N1447,5550,BOTTOM
N1448,6557,BOTTOM
N1449,5937,BOTTOM
N1450,1294,BOTTOM
N1451,2468,BOTTOM
N1452,5505,BOTTOM
N1453,7563,BOTTOM
N1454,7292,BOTTOM
N1455,7175,BOTTOM
N1456,7108,BOTTOM
N1457,6116,BOTTOM
N1458,6540,BOTTOM
N1459,3506,BOTTOM
N1460,10841,BOTTOM
N1461,6891,BOTTOM
N1462,10433,BOTTOM
N1463,9356,BOTTOM
N1464,11434,BOTTOM
N1465,82,BOTTOM
N1466,82,BOTTOM
N1467,2870,BOTTOM
N1468,4236,BOTTOM
N1469,4340,BOTTOM
N1470,3068,BOTTOM
N1471,2214,BOTTOM
N1472,2252,BOTTOM
N1473,7412,BOTTOM
N1474,6330,BOTTOM
N1475,5686,BOTTOM
N1476,5970,BOTTOM
N1477,6583,BOTTOM
N1478,6266,BOTTOM
N1479,6387,BOTTOM
N1480,6277,BOTTOM
N1481,2552,BOTTOM
N1482,2755,BOTTOM
N1483,3559,BOTTOM
N1484,2564,BOTTOM
N1485,3494,BOTTOM
N1486,2001,BOTTOM
N1487,3294,BOTTOM
N1488,2434,BOTTOM
N1489,3076,BOTTOM
N1490,2851,BOTTOM
N1491,2942,BOTTOM
N1492,2406,BOTTOM
N1493,3650,BOTTOM
N1494,6332,BOTTOM
N1495,5123,BOTTOM
N1496,6810,BOTTOM
N1497,4826,BOTTOM
N1498,4793,BOTTOM
N1499,4633,BOTTOM
N1500,4872,BOTTOM
N1501,6249,BOTTOM
N1502,6470,BOTTOM
N1503,6111,BOTTOM
N1504,6040,BOTTOM
N1505,5162,BOTTOM
N1506,4967,BOTTOM
N1507,3493,BOTTOM
N1508,2953,BOTTOM
N1509,3761,BOTTOM
N1510,3896,BOTTOM
N1511,2328,BOTTOM
N1512,5136,BOTTOM
N1513,1801,BOTTOM
N1514,931,BOTTOM
N1515,6599,BOTTOM
N1516,5730,BOTTOM
N1517,2652,BOTTOM
N1518,69,BOTTOM
N1519,3668,BOTTOM
N1520,82,BOTTOM
N1521,82,BOTTOM
N1522,75,BOTTOM
N1523,6301,BOTTOM
N1524,229,BOTTOM
N1525,6672,BOTTOM
N1526,6107,BOTTOM
N1527,5352,BOTTOM
N1528,6726,BOTTOM
N1529,5223,BOTTOM
N1530,5286,BOTTOM
N1531,6006,BOTTOM
N1532,5457,BOTTOM
N1533,5788,BOTTOM
N1534,6910,BOTTOM
N1535,6097,BOTTOM
N1536,7298,BOTTOM
N1537,10544,BOTTOM
N1538,6621,BOTTOM
N1539,7319,BOTTOM
N1540,9262,BOTTOM
N1541,6350,BOTTOM
N1542,10004,BOTTOM
N1543,5286,BOTTOM
N1544,7815,BOTTOM
N1545,4759,BOTTOM
N1546,4737,BOTTOM
N1547,5770,BOTTOM
N1548,5211,BOTTOM
N1549,7680,BOTTOM
N1550,7358,BOTTOM
N1551,6388,BOTTOM
N1552,6783,BOTTOM
N1553,2612,BOTTOM
N1554,1806,BOTTOM
N1555,1382,BOTTOM
N1556,1489,BOTTOM
N1557,1876,BOTTOM
N1558,1382,BOTTOM
N1559,1541,BOTTOM
N1560,1230,BOTTOM
N1561,1469,BOTTOM
N1562,1209,BOTTOM
N1563,3027,BOTTOM
N1564,1163,BOTTOM
N1565,5123,BOTTOM
N1566,2971,BOTTOM
N1567,2705,BOTTOM
N1568,842,BOTTOM
N1569,4293,BOTTOM
N1570,3186,BOTTOM
N1571,4902,BOTTOM
N1572,2719,BOTTOM
N1573,1943,BOTTOM
N1574,4846,BOTTOM
N1575,2402,BOTTOM
N1576,1707,BOTTOM
N1577,3156,BOTTOM
N1578,1151,BOTTOM
N1579,2192,BOTTOM
N1580,3150,BOTTOM
N1581,1720,BOTTOM
N1582,5432,BOTTOM
N1583,3608,BOTTOM
N1584,5556,BOTTOM
N1585,2350,BOTTOM
N1586,6317,BOTTOM
N1587,5981,BOTTOM
N1588,6296,BOTTOM
N1589,3483,BOTTOM
N1590,5237,BOTTOM
N1591,7114,BOTTOM
N1592,4975,BOTTOM
N1593,4219,BOTTOM
N1594,6275,BOTTOM
N1595,4223,BOTTOM
N1596,5581,BOTTOM
N1597,5063,BOTTOM
N1598,2228,BOTTOM
N1599,1619,BOTTOM
N1600,8566,BOTTOM
N1601,4581,BOTTOM
N1602,5511,BOTTOM
N1603,5279,BOTTOM
N1604,4237,BOTTOM
N1605,4520,BOTTOM
N1606,6781,BOTTOM
N1607,6224,BOTTOM
N1608,8219,BOTTOM
N1609,8453,BOTTOM
N1610,9322,BOTTOM
N1611,12354,BOTTOM
N1612,13850,BOTTOM
N1613,12714,BOTTOM
N1614,13316,BOTTOM
N1615,10752,BOTTOM
N1616,7279,BOTTOM
N1617,6745,BOTTOM
N1618,7332,BOTTOM
N1619,10522,BOTTOM
N1620,5936,BOTTOM
N1621,10987,BOTTOM
N1622,9110,BOTTOM
N1623,9200,BOTTOM
N1624,9953,BOTTOM
N1625,10494,BOTTOM
N1626,9332,BOTTOM
N1627,8904,BOTTOM
N1628,8485,BOTTOM
N1629,5639,BOTTOM
N1630,147,BOTTOM
N1631,66,BOTTOM
N1632,154,BOTTOM
N1633,190,BOTTOM
N1634,551,BOTTOM
N1635,444,BOTTOM
N1636,400,BOTTOM
N1637,162,BOTTOM
N1638,306,BOTTOM
N1639,1714,BOTTOM
N1640,1021,BOTTOM
N1641,678,BOTTOM
N1642,120,BOTTOM
N1643,403,BOTTOM
N1644,177,BOTTOM
N1645,722,BOTTOM
N1646,165,BOTTOM
N1647,106,BOTTOM
N1648,701,BOTTOM
N1649,1449,BOTTOM
N1650,1405,BOTTOM
N1651,2622,BOTTOM
N1652,100,BOTTOM
N1653,381,BOTTOM
N1654,742,BOTTOM
N1655,491,BOTTOM
N1656,131,BOTTOM
N1657,118,BOTTOM
N1658,158,BOTTOM
N1659,140,BOTTOM
N1660,980,BOTTOM
N1661,894,BOTTOM
N1662,110,BOTTOM
N1663,140,BOTTOM
N1664,3164,BOTTOM
N1665,3604,BOTTOM
N1666,657,BOTTOM
N1667,203,BOTTOM
N1668,2581,BOTTOM
N1669,947,BOTTOM
N1670,2675,BOTTOM
N1671,1733,BOTTOM
N1672,289,BOTTOM
N1673,540,BOTTOM
N1674,1054,BOTTOM
N1675,1695,BOTTOM
N1676,754,BOTTOM
N1677,562,BOTTOM
N1678,753,BOTTOM
N1679,880,BOTTOM
N1680,2977,BOTTOM
N1681,1357,BOTTOM
N1682,1213,BOTTOM
N1683,612,BOTTOM
N1684,573,BOTTOM
N1685,267,BOTTOM
N1686,1296,BOTTOM
N1687,172,BOTTOM
N1688,289,BOTTOM
N1689,339,BOTTOM
N1690,630,BOTTOM
N1691,507,BOTTOM
N1692,271,BOTTOM
N1693,337,BOTTOM
N1694,187,BOTTOM
N1695,204,BOTTOM
N1696,162,BOTTOM
N1697,476,BOTTOM
N1698,2181,BOTTOM
N1699,2930,BOTTOM
N1700,3685,BOTTOM
N1701,814,BOTTOM
N1702,1961,BOTTOM
N1703,1906,BOTTOM
N1704,5469,BOTTOM
N1705,4309,BOTTOM
N1706,2819,BOTTOM
N1707,4089,BOTTOM
N1708,6117,BOTTOM
N1709,1570,BOTTOM
N1710,721,BOTTOM
N1711,495,BOTTOM
N1712,1900,BOTTOM
N1713,1617,BOTTOM
N1714,2659,BOTTOM
N1715,3236,BOTTOM
N1716,970,BOTTOM
N1717,1014,BOTTOM
N1718,760,BOTTOM
N1719,561,BOTTOM
N1720,5280,BOTTOM
N1721,5803,BOTTOM
N1722,6958,BOTTOM
N1723,4906,BOTTOM
N1724,3665,BOTTOM
N1725,4479,BOTTOM
N1726,4424,BOTTOM
N1727,5123,BOTTOM
N1728,5779,BOTTOM
N1729,5457,BOTTOM
N1730,1270,BOTTOM
N1731,623,BOTTOM
N1732,690,BOTTOM
N1733,382,BOTTOM
N1734,2932,BOTTOM
N1735,2480,BOTTOM
N1736,918,BOTTOM
N1737,1450,BOTTOM
N1738,957,BOTTOM
N1739,1344,BOTTOM
N1740,512,BOTTOM
N1741,2484,BOTTOM
N1742,651,BOTTOM
N1743,1774,BOTTOM
N1744,8722,BOTTOM
N1745,6986,BOTTOM
N1746,5778,BOTTOM
N1747,5441,BOTTOM
N1748,5613,BOTTOM
N1749,3631,BOTTOM
N1750,4853,BOTTOM
N1751,4586,BOTTOM
N1752,3300,BOTTOM
N1753,3658,BOTTOM
N1754,619,BOTTOM
N1755,2118,BOTTOM
N1756,962,BOTTOM
N1757,1508,BOTTOM
N1758,534,BOTTOM
N1759,5090,BOTTOM
N1760,3716,BOTTOM
N1761,2043,BOTTOM
N1762,1362,BOTTOM
N1763,911,BOTTOM
N1764,2590,BOTTOM
N1765,869,BOTTOM
N1766,772,BOTTOM
N1767,3763,BOTTOM
N1768,1121,BOTTOM
N1769,1779,BOTTOM
N1770,3174,BOTTOM
N1771,4949,BOTTOM
N1772,5236,BOTTOM
N1773,6903,BOTTOM
N1774,5000,BOTTOM
N1775,139,BOTTOM
N1776,3063,BOTTOM
N1777,4179,BOTTOM
N1778,435,BOTTOM
N1779,3853,BOTTOM
N1780,3338,BOTTOM
N1781,3025,BOTTOM
N1782,4390,BOTTOM
N1783,3150,BOTTOM
N1784,2569,BOTTOM
N1785,210,BOTTOM
N1786,4704,BOTTOM
N1787,941,BOTTOM
N1788,6247,BOTTOM
N1789,4093,BOTTOM
N1790,888,BOTTOM
N1791,3607,BOTTOM
N1792,2221,BOTTOM
N1793,1586,BOTTOM
N1794,1929,BOTTOM
N1795,7596,BOTTOM
N1796,7770,BOTTOM
N1797,8391,BOTTOM
N1798,8303,BOTTOM
N1799,6827,BOTTOM
N1800,3422,BOTTOM
N1801,3560,BOTTOM
N1802,3733,BOTTOM
N1803,4491,BOTTOM
N1804,2081,BOTTOM
N1805,4715,BOTTOM
N1806,2391,BOTTOM
N1807,2216,BOTTOM
N1808,2210,BOTTOM
N1809,2739,BOTTOM
N1810,6877,BOTTOM
N1811,7873,BOTTOM
N1812,10694,BOTTOM
N1813,8482,BOTTOM
N1814,9069,BOTTOM
N1815,8107,BOTTOM
N1816,8647,BOTTOM
N1817,9178,BOTTOM
N1818,390,BOTTOM
N1819,497,BOTTOM
N1820,9788,BOTTOM
N1821,6998,BOTTOM
N1822,10935,BOTTOM
N1823,249,BOTTOM
N1824,7303,BOTTOM
N1825,10996,BOTTOM
N1826,4373,BOTTOM
N1827,4993,BOTTOM
N1828,5264,BOTTOM
N1829,6370,BOTTOM
N1830,2263,BOTTOM
N1831,7795,BOTTOM
N1832,2173,BOTTOM
N1833,1252,BOTTOM
N1834,1098,BOTTOM
N1835,2617,BOTTOM
N1836,2627,BOTTOM
N1837,3474,BOTTOM
N1838,5619,BOTTOM
N1839,2526,BOTTOM
N1840,1776,BOTTOM
N1841,7188,BOTTOM
N1842,2192,BOTTOM
N1843,4043,BOTTOM
N1844,2418,BOTTOM
N1845,2970,BOTTOM
N1846,4271,BOTTOM
N1847,3538,BOTTOM
N1848,5395,BOTTOM
N1849,930,BOTTOM
N1850,1170,BOTTOM
N1851,2571,BOTTOM
N1852,3561,BOTTOM
N1853,3464,BOTTOM
N1854,476,BOTTOM
N1855,3676,BOTTOM
N1856,2459,BOTTOM
N1857,2536,BOTTOM
N1858,2180,BOTTOM
N1859,5426,BOTTOM
N1860,5189,BOTTOM
N1861,2295,BOTTOM
N1862,2102,BOTTOM
N1863,2512,BOTTOM
N1864,2438,BOTTOM
N1865,2247,BOTTOM
N1866,3015,BOTTOM
N1867,753,BOTTOM
N1868,2920,BOTTOM
N1869,3667,BOTTOM
N1870,2501,BOTTOM
N1871,735,BOTTOM
N1872,4869,BOTTOM
N1873,1612,BOTTOM
N1874,3593,BOTTOM
N1875,1844,BOTTOM
N1876,10002,BOTTOM
N1877,16286,BOTTOM
N1878,16505,BOTTOM
N1879,11563,BOTTOM
N1880,11342,BOTTOM
N1881,10742,BOTTOM
N1882,11893,BOTTOM
N1883,11146,BOTTOM
N1884,11264,BOTTOM
N1885,11042,BOTTOM
N1886,111,BOTTOM
N1887,10761,BOTTOM
N1888,1762,BOTTOM
N1889,1440,BOTTOM
N1890,1239,BOTTOM
N1891,1520,BOTTOM
N1892,1734,BOTTOM
N1893,1671,BOTTOM
N1894,1693,BOTTOM
N1895,1328,BOTTOM
N1896,1980,BOTTOM
N1897,1589,BOTTOM
N1898,118,BOTTOM
N1899,971,BOTTOM
N1900,7209,BOTTOM
N1901,13548,BOTTOM
N1902,13968,BOTTOM
N1903,5626,BOTTOM
N1904,6440,BOTTOM
N1905,6025,BOTTOM
N1906,5605,BOTTOM
N1907,4979,BOTTOM
N1908,5481,BOTTOM
N1909,5170,BOTTOM
N1910,4271,BOTTOM
N1911,3790,BOTTOM
N1912,2094,BOTTOM
N1913,2244,BOTTOM
N1914,2716,BOTTOM
N1915,2558,BOTTOM
N1916,1929,BOTTOM
N1917,2851,BOTTOM
N1918,774,BOTTOM
N1919,1385,BOTTOM
N1920,1920,BOTTOM
N1921,4343,BOTTOM
N1922,3319,BOTTOM
N1923,4037,BOTTOM
N1924,4681,BOTTOM
N1925,4969,BOTTOM
N1926,4407,BOTTOM
N1927,4032,BOTTOM
N1928,4003,BOTTOM
N1929,3944,BOTTOM
N1930,1285,BOTTOM
N1931,1505,BOTTOM
N1932,2962,BOTTOM
N1933,2669,BOTTOM
N1934,2999,BOTTOM
N1935,2659,BOTTOM
N1936,1747,BOTTOM
N1937,3629,BOTTOM
N1938,1022,BOTTOM
N1939,2051,BOTTOM
N1940,3224,BOTTOM
N1941,2864,BOTTOM
N1942,5278,BOTTOM
N1943,4750,BOTTOM
N1944,4696,BOTTOM
N1945,4610,BOTTOM
N1946,4713,BOTTOM
N1947,6178,BOTTOM
N1948,4145,BOTTOM
N1949,4711,BOTTOM
N1950,6239,BOTTOM
N1951,5636,BOTTOM
N1952,5204,BOTTOM
N1953,5838,BOTTOM
N1954,6696,BOTTOM
N1955,5096,BOTTOM
N1956,8177,BOTTOM
N1957,7188,BOTTOM
N1958,4669,BOTTOM
N1959,8028,BOTTOM
N1960,1167,BOTTOM
N1961,3874,BOTTOM
N1962,6693,BOTTOM
N1963,5316,BOTTOM
N1964,4216,BOTTOM
N1965,4224,BOTTOM
N1966,3212,BOTTOM
N1967,4937,BOTTOM
N1968,1829,BOTTOM
N1969,3865,BOTTOM
N1970,3406,BOTTOM
N1971,3594,BOTTOM
N1972,2635,BOTTOM
N1973,4038,BOTTOM
N1974,4566,BOTTOM
N1975,4188,BOTTOM
N1976,2445,BOTTOM
N1977,3862,BOTTOM
N1978,3448,BOTTOM
N1979,3636,BOTTOM
N1980,4771,BOTTOM
N1981,5279,BOTTOM
N1982,6125,BOTTOM
N1983,5941,BOTTOM
N1984,5012,BOTTOM
N1985,4882,BOTTOM
N1986,3364,BOTTOM
N1987,2212,BOTTOM
N1988,2407,BOTTOM
N1989,1056,BOTTOM
N1990,1762,BOTTOM
N1991,955,BOTTOM
N1992,1875,BOTTOM
N1993,2267,BOTTOM
N1994,5959,BOTTOM
N1995,6722,BOTTOM
N1996,3786,BOTTOM
N1997,4095,BOTTOM
N1998,3794,BOTTOM
N1999,1279,BOTTOM
N2000,4208,BOTTOM
N2001,5004,BOTTOM
N2002,3883,BOTTOM
N2003,3119,BOTTOM
N2004,3039,BOTTOM
N2005,3956,BOTTOM
N2006,3190,BOTTOM
N2007,3962,BOTTOM
N2008,5151,BOTTOM
N2009,5394,BOTTOM
N2010,2941,BOTTOM
N2011,2077,BOTTOM
N2012,4402,BOTTOM
N2013,6317,BOTTOM
N2014,5561,BOTTOM
N2015,6248,BOTTOM
N2016,9973,BOTTOM
N2017,10747,BOTTOM
N2018,5902,BOTTOM
N2019,6501,BOTTOM
N2020,6078,BOTTOM
N2021,4861,BOTTOM
N2022,7464,BOTTOM
N2023,5653,BOTTOM
N2024,6698,BOTTOM
N2025,5094,BOTTOM
N2026,6465,BOTTOM
N2027,6117,BOTTOM
N2028,6248,BOTTOM
N2029,6344,BOTTOM
N2030,5690,BOTTOM
N2031,4636,BOTTOM
N2032,3751,BOTTOM
N2033,4791,BOTTOM
N2034,4535,BOTTOM
N2035,4341,BOTTOM
N2036,4298,BOTTOM
N2037,4320,BOTTOM
N2038,3345,BOTTOM
N2039,3609,BOTTOM
N2040,5556,BOTTOM
N2041,6646,BOTTOM
N2042,6432,BOTTOM
N2043,7081,BOTTOM
N2044,6037,BOTTOM
N2045,7221,BOTTOM
N2046,2468,BOTTOM
N2047,3197,BOTTOM
N2048,4008,BOTTOM
N2049,6564,BOTTOM
N2050,1555,BOTTOM
N2051,2996,BOTTOM
N2052,3138,BOTTOM
N2053,7337,BOTTOM
N2054,3846,BOTTOM
N2055,3663,BOTTOM
N2056,4486,BOTTOM
N2057,5355,BOTTOM
N2058,5362,BOTTOM
N2059,5439,BOTTOM
N2060,1347,BOTTOM
N2061,4157,BOTTOM
N2062,4932,BOTTOM
N2063,6195,BOTTOM
N2064,5046,BOTTOM
N2065,6222,BOTTOM
N2066,6590,BOTTOM
N2067,5949,BOTTOM
N2068,7934,BOTTOM
N2069,5932,BOTTOM
N2070,1731,BOTTOM
N2071,7830,BOTTOM
N2072,9037,BOTTOM
N2073,9033,BOTTOM
N2074,10476,BOTTOM
N2075,8912,BOTTOM
N2076,2770,BOTTOM
N2077,2374,BOTTOM
N2078,2795,BOTTOM
N2079,3525,BOTTOM
N2080,2344,BOTTOM
N2081,3005,BOTTOM
N2082,1246,BOTTOM
N2083,779,BOTTOM
N2084,8778,BOTTOM
N2085,12379,BOTTOM
N2086,9848,BOTTOM
N2087,10552,BOTTOM
N2088,1503,BOTTOM
N2089,7413,BOTTOM
N2090,853,BOTTOM
N2091,7314,BOTTOM
N2092,1625,BOTTOM
N2093,3381,BOTTOM
N2094,2039,BOTTOM
N2095,2106,BOTTOM
N2096,2023,BOTTOM
N2097,2409,BOTTOM
N2098,1349,BOTTOM
N2099,2158,BOTTOM
N2100,2082,BOTTOM
N2101,4186,BOTTOM
N2102,4633,BOTTOM
N2103,3035,BOTTOM
N2104,3768,BOTTOM
N2105,5760,BOTTOM
N2106,4811,BOTTOM
N2107,4866,BOTTOM
N2108,2175,BOTTOM
N2109,4413,BOTTOM
N2110,5156,BOTTOM
N2111,2241,BOTTOM
N2112,6321,BOTTOM
N2113,2990,BOTTOM
N2114,8450,BOTTOM
N2115,5782,BOTTOM
N2116,3583,BOTTOM
N2117,2396,BOTTOM
N2118,4905,BOTTOM
N2119,2782,BOTTOM
N2120,2520,BOTTOM
N2121,1811,BOTTOM
N2122,2527,BOTTOM
N2123,1613,BOTTOM
N2124,1890,BOTTOM
N2125,1604,BOTTOM
N2126,2190,BOTTOM
N2127,3566,BOTTOM
N2128,2804,BOTTOM
N2129,2807,BOTTOM
N2130,4267,BOTTOM
N2131,4141,BOTTOM
N2132,3306,BOTTOM
N2133,3407,BOTTOM
N2134,2109,BOTTOM
N2135,2341,BOTTOM
N2136,5890,BOTTOM
N2137,4907,BOTTOM
N2138,2031,BOTTOM
N2139,3588,BOTTOM
N2140,1230,BOTTOM
N2141,1337,BOTTOM
N2142,1826,BOTTOM
N2143,2184,BOTTOM
N2144,9090,BOTTOM
N2145,7111,BOTTOM
N2146,4987,BOTTOM
N2147,5635,BOTTOM
N2148,4182,BOTTOM
N2149,3645,BOTTOM
N2150,4807,BOTTOM
N2151,5816,BOTTOM
N2152,1550,BOTTOM
N2153,2463,BOTTOM
N2154,2125,BOTTOM
N2155,1723,BOTTOM
N2156,1895,BOTTOM
N2157,2697,BOTTOM
N2158,1071,BOTTOM
N2159,1818,BOTTOM
N2160,1074,BOTTOM
N2161,1944,BOTTOM
N2162,1775,BOTTOM
N2163,2552,BOTTOM
N2164,3538,BOTTOM
N2165,2488,BOTTOM
N2166,2107,BOTTOM
